% Model:              cyclotron_simulation (1).mph
% Version:            COMSOL 6.3.0.420
% Date:               Jun 4 2025, 13:40
% Dimension:          3
% Nodes:              3890
% Expressions:        1
% Description:        Magnetic flux density, z-component
% Length unit:        in
% x                       y                        z                        mf.Bz (T)
-82.417778882692          0                        19.666186804049666       -6.875721392974587E-4
-77                       -2.220446049250313E-16   20.407771869934244       -0.0016722333975784853
-77                       2.220446049250313E-16    17.788641511212454       -1.6650954175379432E-4
-79.13750188502           -1.1102230246251565E-16  19.538796224593035       -8.9128211399563E-5
-78.13422714074898        -2.220446049250313E-16   20.816023713863895       -3.8690734072796876E-4
-81.39535921552832        2.220446049250313E-16    18.55816994444541        -1.8049892841250016E-4
-77.88621785184318        -1.1102230246251565E-16  16.137193301414353       3.549040722703844E-4
-81.00276889003246        0                        24.11962498622663        1.3997034022693934E-4
-81.42910346708096        0                        25.333225507968194       -9.868800219429436E-4
-80.9252507546909         -5.551115123125783E-17   25.23026312039777        1.9045682381109365E-4
-80.98036861388697        -5.551115123125783E-17   25.702827042698562       -6.865399765459809E-4
-80.3403761908663         0                        25.51099148484044        2.4089177758996079E-4
-77                       -1.1102230246251565E-16  22.170845242167886       -0.001069747427060331
-80.88763038584678        5.551115123125783E-17    26.788660424636053       5.475427913695355E-4
-84.86411591815741        2.220446049250313E-16    29.843405891617675       5.837561540072688E-5
-83.75879359453089        2.220446049250313E-16    29.28904136689257        -3.914507717449645E-4
-84.47238714494446        3.3306690738754696E-16   30.81102280689666        2.5631966066167605E-4
-84.8189881436051         0                        27.943304821341176       -3.9894127527981794E-5
-82.68529818222278        0                        30.80149844451326        7.446513586923196E-5
-93.66900743539342        0                        27.84668374809811        2.6464918619999753E-5
-89.46342431154093        0                        29.802427556338998       -3.741638398793675E-4
-89.81512358138733        0                        32.73131926813876        -4.3335437096029465E-4
-89.65378109828129        -6.938893903907228E-18   32.87102462997323        2.1826051271494717E-4
-89.67567658945137        0                        32.89104003733292        -4.300382355126653E-4
-89.6072855259589         0                        32.89116974488476        5.541364922092183E-4
-89.73619148489269        6.938893903907228E-18    32.87602839806666        -6.56747765333621E-4
-100.12748402308952       0                        29.38802949877808        1.5018534184398059E-4
-95.46150327599167        2.220446049250313E-16    27.819189289816876       -6.217192608055451E-4
-96.2945401658067         0                        30.965537304202353       -2.4702636966893806E-4
-101.39325594672285       4.440892098500626E-16    30.31975772198424        2.827169254299958E-5
-102.19314595272172       -2.220446049250313E-16   34.606545579234286       3.821884697826087E-4
-97.38842409923079        6.938893903907228E-18    35.95102842226416        -1.1784410819219654E-4
-98.19394804607956        4.440892098500626E-16    32.1596571091233         -4.514286718161623E-4
-103.75192267572749       0                        36                       5.6576237274041366E-5
-94.93137153834107        -4.440892098500626E-16   29.16495777187972        -3.5280928406804024E-4
-95.20833735663055        0                        32.32122556097818        5.247136693402625E-5
-97.27475898438384        1.0408340855860843E-16   35.922069812112305       2.566087676660591E-4
-89.6575072639281         0                        32.93109131420058        1.2233630962103602E-4
-92.43967608371996        -2.264898338322219E-16   35.99976818800404        8.998494863576037E-5
-97.27164028037639        -6.245004513516506E-17   36.000000000000014       1.1399004992655693E-4
-92.4272041370184         -5.041540102057596E-18   35.98618442538267        1.03450576256467E-4
-80.83066809395956        1.1102230246251565E-16   32.28760578694882        -3.4187473003051736E-4
-77                       0                        25.46255567558373        2.7049058805962874E-4
-77                       0                        30.771198419570705       2.9245020127746104E-4
-85.5882378641612         3.469446951953614E-18    34.63250064883542        1.7601181013012952E-4
-82.42588742364634        7.632783294297951E-17    35.86612185208583        -5.2368119771072445E-5
-82.36062734955811        4.5102810375396984E-17   35.956961265081475       -3.619511004447258E-5
-79.09228990287016        2.220446049250313E-16    34.22490154954136        7.35128215586661E-4
-82.45423499257792        2.1510571102112408E-16   36.00000000000001        -1.2723015507949112E-6
-92.43930197839317        -1.7293024651143796E-17  36.00000000000001        6.316810397448107E-5
-97.34305780272548        1.8735013540549517E-16   36.000000000000014       5.004908048295776E-4
-82.32970782975033        3.122502256758253E-17    36.00000000000001        3.4331740068397525E-4
-77                       4.440892098500626E-16    36.00000000000001        -5.616938039345676E-4
86.51766005832776         2.636779683484747E-16    2.9516137806637857       3.43704406985206E-5
86.42429407765619         -4.718447854656915E-16   2.9835198391777222       -3.938735588712774E-4
77.89280225627233         -1.1102230246251565E-16  14.941328034754573       -4.4321692319510865E-4
77                        0                        13.81824546830998        -0.0010228447444574744
77                        -1.1102230246251565E-16  15.43458115168578        -0.001214327889853931
77.8862178518432          -1.1102230246251565E-16  16.13719330141436        -6.964765477619587E-5
77                        -1.1102230246251565E-16  17.788641511212447       7.516665817439382E-5
77.1779025308377          -2.7755575615628914E-17  5.346479512634669        -0.0016294011515122636
77.1204083048123          0                        5.50406307786702         -3.7855118381014574E-4
77                        -2.7755575615628914E-17  5.386346415609031        -3.5450739230938403E-4
77                        -2.7755575615628914E-17  5.8782583913461135       0.001201556814021394
77.54709163971457         0                        5.52612298959248         -7.323723620465963E-4
77                        2.7755575615628914E-17   4.970463833895701        -0.001001149942564114
80.80271823320008         -6.661338147750939E-16   3.480962311526067        -4.4088362358839304E-4
82.2455258453701          2.220446049250313E-16    5.091031398217029        -4.7660110235198626E-4
78.78052597737101         0                        1.5217119118944902       7.391052708381E-4
82.22946960076911         -3.8163916471489756E-16  0.05884911211542956      2.958975088806901E-4
86.34482607028065         2.498001805406602E-16    3.0145794481031363       -2.86291579120088E-4
80.82558656994061         5.551115123125783E-17    8.69312501672086         -7.086953775368181E-5
80.45030767874977         5.551115123125783E-17    8.82598491056917         8.229045823936869E-4
77                        -2.220446049250313E-16   10.545760844448575       2.6234768782637313E-4
80.06602697876077         5.551115123125783E-17    9.06096071621095         8.129280516755126E-4
80.53886059834868         0                        9.127324866094774        1.1230898211223122E-4
86.41655722651751         1.5265566588595902E-16   3.0779017575205363       -3.1773631122401113E-4
84.00954199596762         -2.220446049250313E-16   6.592702701613767        2.9553730929485526E-4
88.34745197152272         0                        7.620706311827899        5.874647070606293E-4
85.21389170346147         1.1102230246251565E-16   11.707326176578734       -1.974857068906289E-5
81.97213383551181         0                        10.148807209213725       5.562873291587151E-4
77                        0                        20.40777186993423        0.0011041555435818563
79.14114266696893         -1.1102230246251565E-16  19.534343284841132       -8.019150117003567E-5
84.15608292460908         -1.1102230246251565E-16  15.045398772473206       3.537417749048629E-4
82.45648653272556         0                        19.95412028410088        4.7779496355878124E-4
81.38487901114354         0                        18.55824531335098        2.3768068427846732E-4
81.48076886868105         0                        17.200520452265334       6.866579453436916E-5
80.42975089553198         1.1102230246251565E-16   23.961120205994455       -4.401846509785156E-4
81.18380857774405         2.220446049250313E-16    22.44032496130098        -2.975970834070303E-4
101.0960395369174         4.440892098500626E-16    2.6330665530071524       4.085171410544657E-4
